category1,category2,title,url,size
医科診療行為,Hリハビリテーション,性年齢別算定回数／単位数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139445.xlsx,
医科診療行為,Hリハビリテーション,都道府県別算定回数／単位数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139446.xlsx,
医科診療行為,I精神科専門療法,性年齢別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139447.xlsx,
医科診療行為,I精神科専門療法,都道府県別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139448.xlsx,
医科診療行為,J処置,性年齢別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187743.xlsx,
医科診療行為,J処置,都道府県別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187744.xlsx,
医科診療行為,K手術,款別性年齢別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000140360.xlsx,
医科診療行為,K手術,款別都道府県別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000140361.xlsx,
医科診療行為,L麻酔,性年齢別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000140362.xlsx,
医科診療行為,L麻酔,都道府県別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000140363.xlsx,
医科診療行為,M放射線治療,性年齢別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000140364.xlsx,
医科診療行為,M放射線治療,都道府県別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000140365.xlsx,
医科診療行為,N病理診断,性年齢別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139458.xlsx,
医科診療行為,N病理診断,都道府県別算定回数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139459.xlsx,
歯科傷病,,性年齢別　傷病件数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139460.xlsx,
歯科傷病,,都道府県別　傷病件数,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139461.xlsx,
特定健診,受診時年齢での集計,BMI　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141028.xlsx,
特定健診,受診時年齢での集計,腹囲　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141030.xlsx,
特定健診,受診時年齢での集計,空腹時血糖　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141031.xlsx,
特定健診,受診時年齢での集計,HbA1C　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141032.xlsx,
特定健診,受診時年齢での集計,収縮期血圧　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141033.xlsx,
特定健診,受診時年齢での集計,拡張期血圧　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141034.xlsx,
特定健診,受診時年齢での集計,中性脂肪　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141035.xlsx,
特定健診,受診時年齢での集計,HDLコレステロール　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141036.xlsx,
特定健診,受診時年齢での集計,LDLコレステロール　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141037.xlsx,
特定健診,受診時年齢での集計,GOT（AST）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141038.xlsx,
特定健診,受診時年齢での集計,GPT（ALT）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141039.xlsx,
特定健診,受診時年齢での集計,γ-GT（γ-GTP）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141040.xlsx,
特定健診,受診時年齢での集計,ヘモグロビン　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141041.xlsx,
特定健診,受診時年齢での集計,眼底検査（キースワグナー分類）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141042.xlsx,
特定健診,受診時年齢での集計,眼底検査（シェイエ分類：H）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141043.xlsx,
特定健診,受診時年齢での集計,眼底検査（シェイエ分類：S）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141044.xlsx,
特定健診,受診時年齢での集計,眼底検査（SCOTT分類)　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141045.xlsx,
特定健診,受診時年齢での集計,各項目の平均値　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000141440.xlsx,
特定健診,年度末年齢での集計,BMI　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187772.xlsx,
特定健診,年度末年齢での集計,腹囲　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187774.xlsx,
特定健診,年度末年齢での集計,空腹時血糖　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187775.xlsx,
特定健診,年度末年齢での集計,HbA1C　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187776.xlsx,
特定健診,年度末年齢での集計,収縮期血圧　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187777.xlsx,
特定健診,年度末年齢での集計,拡張期血圧　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187778.xlsx,
特定健診,年度末年齢での集計,中性脂肪　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187779.xlsx,
特定健診,年度末年齢での集計,HDLコレステロール　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187781.xlsx,
特定健診,年度末年齢での集計,LDLコレステロール　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187782.xlsx,
特定健診,年度末年齢での集計,GOT（AST）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187784.xlsx,
特定健診,年度末年齢での集計,GPT（ALT）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187786.xlsx,
特定健診,年度末年齢での集計,γ-GT（γ-GTP）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187787.xlsx,
特定健診,年度末年齢での集計,ヘモグロビン　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187788.xlsx,
特定健診,年度末年齢での集計,眼底検査（キースワグナー分類）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187789.xlsx,
特定健診,年度末年齢での集計,眼底検査（シェイエ分類：H）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187790.xlsx,
特定健診,年度末年齢での集計,眼底検査（シェイエ分類：S）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187791.xlsx,
特定健診,年度末年齢での集計,眼底検査（SCOTT分類)　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187792.xlsx,
特定健診,年度末年齢での集計,各項目の平均値　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000187793.xlsx,
特定健診,年度末年齢での集計,ヘモグロビン　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532583.xlsx,
特定健診,年度末年齢での集計,眼底検査（キースワグナー分類）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532585.xlsx,
特定健診,年度末年齢での集計,眼底検査（シェイエ分類：H）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532587.xlsx,
特定健診,年度末年齢での集計,眼底検査（シェイエ分類：S）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532589.xlsx,
特定健診,年度末年齢での集計,眼底検査（SCOTT分類)　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532590.xlsx,
薬剤,,内服　外来（院内）　性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139841.xlsx,
薬剤,,内服　外来（院内）　都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139842.xlsx,
薬剤,,内服　外来（院外）　性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139843.xlsx,
薬剤,,内服　外来（院外）都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139844.xlsx,
薬剤,,内服　入院　性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139845.xlsx,
薬剤,,内服　入院　都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139846.xlsx,
薬剤,,外用　性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139847.xlsx,
薬剤,,外用　都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139848.xlsx,
薬剤,,注射　性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139849.xlsx,
薬剤,,注射　都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000139850.xlsx,
