category1,category2,title,url,size
医科診療行為,クロス表,【外来診療料】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262210.xlsx,33KB
医科診療行為,クロス表,【検査】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262211.xlsx,39KB
医科診療行為,クロス表,【手術】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262212.xlsx,32KB
医科診療行為,クロス表,【オンライン診療】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262213.xlsx,26KB
歯科診療行為,A基本診療料,初再診料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262216.xlsx,33KB
歯科診療行為,A基本診療料,初再診料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262217.xlsx,37KB
歯科診療行為,A基本診療料,初再診料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262218.xlsx,27KB
歯科診療行為,A基本診療料,初再診料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262219.xlsx,141KB
歯科診療行為,A基本診療料,短期滞在手術等基本料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262220.xlsx,12KB
歯科診療行為,A基本診療料,短期滞在手術等基本料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262221.xlsx,12KB
歯科診療行為,A基本診療料,短期滞在手術等基本料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262222.xlsx,12KB
歯科診療行為,A基本診療料,短期滞在手術等基本料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262223.xlsx,21KB
歯科診療行為,A基本診療料,特定入院料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262224.xlsx,57KB
歯科診療行為,A基本診療料,特定入院料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262225.xlsx,68KB
歯科診療行為,A基本診療料,特定入院料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262226.xlsx,32KB
歯科診療行為,A基本診療料,特定入院料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262227.xlsx,339KB
歯科診療行為,A基本診療料,入院基本料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262228.xlsx,55KB
歯科診療行為,A基本診療料,入院基本料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262229.xlsx,64KB
歯科診療行為,A基本診療料,入院基本料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262230.xlsx,32KB
歯科診療行為,A基本診療料,入院基本料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262231.xlsx,303KB
歯科診療行為,A基本診療料,入院基本料等加算_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262232.xlsx,46KB
歯科診療行為,A基本診療料,入院基本料等加算_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262233.xlsx,52KB
歯科診療行為,A基本診療料,入院基本料等加算_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262234.xlsx,29KB
歯科診療行為,A基本診療料,入院基本料等加算_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262235.xlsx,188KB
歯科診療行為,B医学管理等,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262238.xlsx,47KB
歯科診療行為,B医学管理等,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262239.xlsx,53KB
歯科診療行為,B医学管理等,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262240.xlsx,39KB
歯科診療行為,B医学管理等,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262243.xlsx,216KB
歯科診療行為,C在宅医療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262258.xlsx,31KB
歯科診療行為,C在宅医療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262259.xlsx,35KB
歯科診療行為,C在宅医療,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262260.xlsx,35KB
歯科診療行為,C在宅医療,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262261.xlsx,129KB
歯科診療行為,D検査,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262262.xlsx,291KB
歯科診療行為,D検査,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262263.xlsx,337KB
歯科診療行為,D検査,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262264.xlsx,217KB
歯科診療行為,D検査,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262266.xlsx,1.6MB
歯科診療行為,E画像診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262284.xlsx,75KB
歯科診療行為,E画像診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262285.xlsx,85KB
歯科診療行為,E画像診断,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262286.xlsx,50KB
歯科診療行為,E画像診断,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262287.xlsx,372KB
歯科診療行為,F投薬,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262288.xlsx,24KB
歯科診療行為,F投薬,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262289.xlsx,26KB
歯科診療行為,F投薬,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262290.xlsx,21KB
歯科診療行為,F投薬,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262291.xlsx,83KB
歯科診療行為,G注射,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262292.xlsx,27KB
歯科診療行為,G注射,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262293.xlsx,29KB
歯科診療行為,G注射,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262294.xlsx,22KB
歯科診療行為,G注射,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262295.xlsx,93KB
歯科診療行為,Hリハビリテーション,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262296.xlsx,34KB
歯科診療行為,Hリハビリテーション,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262297.xlsx,37KB
歯科診療行為,Hリハビリテーション,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262298.xlsx,32KB
歯科診療行為,Hリハビリテーション,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262299.xlsx,102KB
歯科診療行為,I処置,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262300.xlsx,79KB
歯科診療行為,I処置,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262301.xlsx,91KB
歯科診療行為,I処置,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262302.xlsx,71KB
歯科診療行為,I処置,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262303.xlsx,428KB
歯科診療行為,J手術,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262306.xlsx,132KB
歯科診療行為,J手術,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262307.xlsx,150KB
歯科診療行為,J手術,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262308.xlsx,80KB
歯科診療行為,J手術,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262309.xlsx,710KB
歯科診療行為,J輸血料,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262310.xlsx,25KB
歯科診療行為,J輸血料,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262311.xlsx,27KB
歯科診療行為,J輸血料,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262312.xlsx,22KB
歯科診療行為,J輸血料,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262313.xlsx,85KB
歯科診療行為,K麻酔,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262314.xlsx,38KB
歯科診療行為,K麻酔,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262315.xlsx,43KB
歯科診療行為,K麻酔,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262316.xlsx,36KB
歯科診療行為,K麻酔,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262317.xlsx,160KB
歯科診療行為,L放射線治療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262319.xlsx,25KB
歯科診療行為,L放射線治療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262320.xlsx,27KB
歯科診療行為,L放射線治療,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262321.xlsx,25KB
歯科診療行為,L放射線治療,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262322.xlsx,83KB
歯科診療行為,M歯冠修復及び欠損補綴,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262323.xlsx,137KB
歯科診療行為,M歯冠修復及び欠損補綴,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262324.xlsx,161KB
歯科診療行為,M歯冠修復及び欠損補綴,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262325.xlsx,73KB
歯科診療行為,M歯冠修復及び欠損補綴,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262326.xlsx,821KB
歯科診療行為,N歯科矯正,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262327.xlsx,57KB
歯科診療行為,N歯科矯正,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262328.xlsx,67KB
歯科診療行為,N歯科矯正,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262329.xlsx,36KB
歯科診療行為,N歯科矯正,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262330.xlsx,272KB
歯科診療行為,O病理診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001262331.xlsx,32KB
歯科診療行為,O病理診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001262332.xlsx,36KB
歯科診療行為,O病理診断,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001262333.xlsx,24KB
歯科診療行為,O病理診断,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001262334.xlsx,126KB
歯科傷病,,性年齢別傷病件数,https://www.mhlw.go.jp/content/12400000/001262337.xlsx,46KB
歯科傷病,,都道府県別傷病件数,https://www.mhlw.go.jp/content/12400000/001262338.xlsx,52KB
調剤行為,,性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001262335.xlsx,47KB
調剤行為,,都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001262336.xlsx,55KB
処方薬,内服,外来（院外）性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262339.xlsx,1.8MB
処方薬,内服,外来（院外）都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262340.xlsx,2.1MB
処方薬,内服,外来（院内）性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262341.xlsx,1.7MB
処方薬,内服,外来（院内）都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262342.xlsx,1.9MB
処方薬,内服,入院　性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262343.xlsx,1.5MB
処方薬,内服,入院　都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262344.xlsx,1.7MB
処方薬,外用,性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262345.xlsx,1.5MB
処方薬,外用,都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262346.xlsx,1.5MB
処方薬,注射,性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262347.xlsx,2.2MB
処方薬,注射,都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/001262348.xlsx,2.3MB
処方薬,医科,【内服】外来（院外）性年齢別薬効分類別数量　医科,https://www.mhlw.go.jp/content/12400000/001262349.xlsx,41KB
処方薬,医科,【内服】外来（院外）都道府県別薬効分類別数量　医科,https://www.mhlw.go.jp/content/12400000/001262351.xlsx,45KB
処方薬,歯科,【内服】外来（院外）性年齢別薬効分類別数量　歯科,https://www.mhlw.go.jp/content/12400000/001262352.xlsx,34KB
処方薬,歯科,【内服】外来（院外）都道府県別薬効分類別数量　歯科,https://www.mhlw.go.jp/content/12400000/001262353.xlsx,37KB
処方薬,歯科,【歯科用薬剤】性年齢別薬効分類別数量　歯科,https://www.mhlw.go.jp/content/12400000/001262354.xlsx,34KB
処方薬,歯科,【歯科用薬剤】都道府県別薬効分類別数量　歯科,https://www.mhlw.go.jp/content/12400000/001262356.xlsx,35KB
特定保険医療材料,,性年齢別数量,https://www.mhlw.go.jp/content/12400000/001262357.xlsx,386KB
特定保険医療材料,,都道府県別数量,https://www.mhlw.go.jp/content/12400000/001262358.xlsx,448KB
特定健診　検査,,BMI  都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262363.xlsx,48KB
特定健診　検査,,BMI  二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262364.xlsx,280KB
特定健診　検査,,GOT（AST） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262365.xlsx,27KB
特定健診　検査,,GOT（AST） 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262367.xlsx,133KB
特定健診　検査,,GPT（ALT） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262369.xlsx,27KB
特定健診　検査,,GPT（ALT） 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262370.xlsx,135KB
特定健診　検査,,HbA1c 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262371.xlsx,43KB
特定健診　検査,,HbA1c 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262372.xlsx,243KB
特定健診　検査,,HDLコレステロール 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262373.xlsx,27KB
特定健診　検査,,HDLコレステロール 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262374.xlsx,130KB
特定健診　検査,,LDLコレステロール 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262375.xlsx,44KB
特定健診　検査,,LDLコレステロール 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262377.xlsx,250KB
特定健診　検査,,γ-GT（γ-GTP） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262380.xlsx,27KB
特定健診　検査,,γ-GT（γ-GTP） 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262383.xlsx,135KB
特定健診　検査,,ヘモグロビン 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262384.xlsx,26KB
特定健診　検査,,ヘモグロビン 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262386.xlsx,131KB
特定健診　検査,,各項目の平均値 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262387.xlsx,175KB
特定健診　検査,,各項目の平均値 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262388.xlsx,1.2MB
特定健診　検査,,拡張期血圧 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262412.xlsx,43KB
特定健診　検査,,拡張期血圧 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262413.xlsx,246KB
特定健診　検査,,眼底検査（SCOTT分類) 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262414.xlsx,38KB
特定健診　検査,,眼底検査（SCOTT分類) 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262415.xlsx,228KB
特定健診　検査,,眼底検査（キースワグナー分類） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262416.xlsx,32KB
特定健診　検査,,眼底検査（キースワグナー分類） 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262417.xlsx,174KB
特定健診　検査,,眼底検査（シェイエ分類：H） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262418.xlsx,28KB
特定健診　検査,,眼底検査（シェイエ分類：H） 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262419.xlsx,148KB
特定健診　検査,,眼底検査（シェイエ分類：S） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262421.xlsx,28KB
特定健診　検査,,眼底検査（シェイエ分類：S） 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262422.xlsx,148KB
特定健診　検査,,眼底検査（Wong-Mitchell分類) 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262423.xlsx,23KB
特定健診　検査,,眼底検査（Wong-Mitchell分類) 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262424.xlsx,114KB
特定健診　検査,,眼底検査（改変Davis分類） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262425.xlsx,23KB
特定健診　検査,,眼底検査（改変Davis分類） 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262426.xlsx,115KB
特定健診　検査,,空腹時血糖 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262427.xlsx,33KB
特定健診　検査,,空腹時血糖 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262428.xlsx,173KB
特定健診　検査,,随時血糖 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262429.xlsx,30KB
特定健診　検査,,随時血糖 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262430.xlsx,149KB
特定健診　検査,,収縮期血圧 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262431.xlsx,44KB
特定健診　検査,,収縮期血圧 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262440.xlsx,248KB
特定健診　検査,,中性脂肪 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262441.xlsx,27KB
特定健診　検査,,中性脂肪 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262442.xlsx,135KB
特定健診　検査,,尿蛋白 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262443.xlsx,36KB
特定健診　検査,,尿蛋白 二次医療圏別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262444.xlsx,197KB
特定健診　検査,,尿糖 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/001262445.xlsx,36KB
