category1,category2,title,url,size
医科診療行為（算定回数）,A基本診療料,入院基本料等加算_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258278.xlsx,84KB
医科診療行為（算定回数）,A基本診療料,入院基本料等加算_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258279.xlsx,40KB
医科診療行為（算定回数）,A基本診療料,入院基本料等加算_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258281.xlsx,379KB
医科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258244.xlsx,41KB
医科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258246.xlsx,39KB
医科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258247.xlsx,21KB
医科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258248.xlsx,141KB
医科診療行為（算定回数）,B医学管理等,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258285.xlsx,126KB
医科診療行為（算定回数）,B医学管理等,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258286.xlsx,153KB
医科診療行為（算定回数）,B医学管理等,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258284.xlsx,69KB
医科診療行為（算定回数）,B医学管理等,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258287.xlsx,731KB
医科診療行為（算定回数）,C在宅医療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258288.xlsx,123KB
医科診療行為（算定回数）,C在宅医療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258289.xlsx,145KB
医科診療行為（算定回数）,C在宅医療,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258290.xlsx,65KB
医科診療行為（算定回数）,C在宅医療,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258291.xlsx,686KB
医科診療行為（算定回数）,D検査,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258296.xlsx,780KB
医科診療行為（算定回数）,D検査,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258315.xlsx,903KB
医科診療行為（算定回数）,D検査,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258316.xlsx,355KB
医科診療行為（算定回数）,D検査,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258317.xlsx,4.6MB
医科診療行為（算定回数）,E画像診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258318.xlsx,113KB
医科診療行為（算定回数）,E画像診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258319.xlsx,130KB
医科診療行為（算定回数）,E画像診断,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258320.xlsx,60KB
医科診療行為（算定回数）,E画像診断,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258321.xlsx,615KB
医科診療行為（算定回数）,F投薬,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258322.xlsx,32KB
医科診療行為（算定回数）,F投薬,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258323.xlsx,36KB
医科診療行為（算定回数）,F投薬,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258324.xlsx,23KB
医科診療行為（算定回数）,F投薬,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258325.xlsx,139KB
医科診療行為（算定回数）,G注射,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258326.xlsx,44KB
医科診療行為（算定回数）,G注射,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258327.xlsx,51KB
医科診療行為（算定回数）,G注射,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258328.xlsx,28KB
医科診療行為（算定回数）,G注射,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258329.xlsx,212KB
医科診療行為（算定回数）,Hリハビリテーション,性年齢別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258330.xlsx,53KB
医科診療行為（算定回数）,Hリハビリテーション,都道府県別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258331.xlsx,61KB
医科診療行為（算定回数）,Hリハビリテーション,診療月別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258333.xlsx,37KB
医科診療行為（算定回数）,Hリハビリテーション,二次医療圏別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258334.xlsx,227KB
医科診療行為（算定回数）,I精神科専門療法料,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258336.xlsx,71KB
医科診療行為（算定回数）,I精神科専門療法料,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258338.xlsx,80KB
医科診療行為（算定回数）,I精神科専門療法料,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258339.xlsx,41KB
医科診療行為（算定回数）,I精神科専門療法料,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258340.xlsx,348KB
医科診療行為（算定回数）,J処置,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258341.xlsx,215KB
医科診療行為（算定回数）,J処置,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258342.xlsx,252KB
医科診療行為（算定回数）,J処置,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258343.xlsx,108KB
医科診療行為（算定回数）,J処置,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258344.xlsx,1.3MB
医科診療行為（算定回数）,K手術,款別性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258346.xlsx,894KB
医科診療行為（算定回数）,K手術,款別都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258347.xlsx,1.1MB
医科診療行為（算定回数）,K手術,款別診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258348.xlsx,458KB
医科診療行為（算定回数）,K手術,款別二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258349.xlsx,5.1MB
医科診療行為（算定回数）,K輸血料,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258350.xlsx,36KB
医科診療行為（算定回数）,K輸血料,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258351.xlsx,40KB
医科診療行為（算定回数）,K輸血料,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258352.xlsx,25KB
医科診療行為（算定回数）,K輸血料,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258353.xlsx,153KB
医科診療行為（算定回数）,L麻酔,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258354.xlsx,81KB
医科診療行為（算定回数）,L麻酔,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258355.xlsx,93KB
医科診療行為（算定回数）,L麻酔,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258356.xlsx,45KB
医科診療行為（算定回数）,L麻酔,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258357.xlsx,427KB
医科診療行為（算定回数）,M放射線治療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258358.xlsx,50KB
医科診療行為（算定回数）,M放射線治療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258359.xlsx,58KB
医科診療行為（算定回数）,M放射線治療,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258360.xlsx,32KB
医科診療行為（算定回数）,M放射線治療,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258361.xlsx,232KB
医科診療行為（算定回数）,N病理診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258362.xlsx,37KB
医科診療行為（算定回数）,N病理診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258363.xlsx,42KB
医科診療行為（算定回数）,N病理診断,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258364.xlsx,25KB
医科診療行為（算定回数）,N病理診断,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258365.xlsx,163KB
医科診療行為（算定回数）,クロス表,【初診】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258366.xlsx,36KB
医科診療行為（算定回数）,クロス表,【再診】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258367.xlsx,32KB
医科診療行為（算定回数）,クロス表,【外来診療料】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258368.xlsx,32KB
医科診療行為（算定回数）,クロス表,【検査】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258369.xlsx,38KB
医科診療行為（算定回数）,クロス表,【検査】血液学的検査判断料　都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258370.xlsx,37KB
医科診療行為（算定回数）,クロス表,【検査】血液採取（静脈）都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258371.xlsx,24KB
医科診療行為（算定回数）,クロス表,【検査】生化学的検査（１）判断料　都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258372.xlsx,37KB
医科診療行為（算定回数）,クロス表,【手術】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258373.xlsx,31KB
医科診療行為（算定回数）,クロス表,【オンライン診療】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258374.xlsx,59KB
医科診療行為（患者数）,A基本診療料,初再診料_性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258375.xlsx,62KB
医科診療行為（患者数）,A基本診療料,初再診料_都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258376.xlsx,73KB
医科診療行為（患者数）,A基本診療料,初再診料_診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258377.xlsx,37KB
医科診療行為（患者数）,A基本診療料,初再診料_二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258378.xlsx,335KB
医科診療行為（患者数）,A基本診療料,短期滞在手術等基本料_性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258379.xlsx,32KB
医科診療行為（患者数）,A基本診療料,短期滞在手術等基本料_都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258380.xlsx,36KB
医科診療行為（患者数）,A基本診療料,短期滞在手術等基本料_診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258381.xlsx,21KB
医科診療行為（患者数）,A基本診療料,短期滞在手術等基本料_二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258382.xlsx,138KB
医科診療行為（患者数）,A基本診療料,特定入院料_性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258383.xlsx,178KB
医科診療行為（患者数）,A基本診療料,特定入院料_都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258384.xlsx,202KB
医科診療行為（患者数）,A基本診療料,特定入院料_診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258385.xlsx,93KB
医科診療行為（患者数）,A基本診療料,特定入院料_二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258386.xlsx,926KB
医科診療行為（患者数）,A基本診療料,入院基本料_性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258387.xlsx,81KB
医科診療行為（患者数）,A基本診療料,入院基本料_都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258388.xlsx,94KB
医科診療行為（患者数）,A基本診療料,入院基本料_診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258391.xlsx,45KB
医科診療行為（患者数）,A基本診療料,入院基本料_二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258392.xlsx,427KB
医科診療行為（患者数）,A基本診療料,入院基本料等加算_性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258393.xlsx,68KB
医科診療行為（患者数）,A基本診療料,入院基本料等加算_都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258394.xlsx,79KB
医科診療行為（患者数）,A基本診療料,入院基本料等加算_診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258395.xlsx,38KB
医科診療行為（患者数）,A基本診療料,入院基本料等加算_二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258396.xlsx,360KB
医科診療行為（患者数）,A基本診療料,看護職員処遇改善評価料_性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258397.xlsx,38KB
医科診療行為（患者数）,A基本診療料,看護職員処遇改善評価料_都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258398.xlsx,37KB
医科診療行為（患者数）,A基本診療料,看護職員処遇改善評価料_診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258399.xlsx,21KB
医科診療行為（患者数）,A基本診療料,看護職員処遇改善評価料_二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258400.xlsx,138KB
医科診療行為（患者数）,B医学管理等,性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258402.xlsx,124KB
医科診療行為（患者数）,B医学管理等,都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258403.xlsx,150KB
医科診療行為（患者数）,B医学管理等,診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258404.xlsx,69KB
医科診療行為（患者数）,B医学管理等,二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258405.xlsx,718KB
医科診療行為（患者数）,C在宅医療,性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258406.xlsx,118KB
医科診療行為（患者数）,C在宅医療,都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258407.xlsx,139KB
医科診療行為（患者数）,C在宅医療,診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258408.xlsx,65KB
医科診療行為（患者数）,C在宅医療,二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258409.xlsx,656KB
医科診療行為（患者数）,Hリハビリテーション,性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258418.xlsx,42KB
医科診療行為（患者数）,Hリハビリテーション,都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258419.xlsx,49KB
医科診療行為（患者数）,Hリハビリテーション,診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258420.xlsx,28KB
医科診療行為（患者数）,Hリハビリテーション,二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258422.xlsx,203KB
医科診療行為（患者数）,I精神科専門療法料,性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258423.xlsx,68KB
医科診療行為（患者数）,I精神科専門療法料,都道府県別患者数,https://www.mhlw.go.jp/content/12400000/001258424.xlsx,77KB
医科診療行為（患者数）,I精神科専門療法料,診療月別患者数,https://www.mhlw.go.jp/content/12400000/001258425.xlsx,40KB
医科診療行為（患者数）,I精神科専門療法料,二次医療圏別患者数,https://www.mhlw.go.jp/content/12400000/001258426.xlsx,335KB
医科診療行為（患者数）,クロス表,【初診】都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258428.xlsx,36KB
医科診療行為（患者数）,クロス表,【再診】都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258429.xlsx,31KB
医科診療行為（患者数）,クロス表,【外来診療料】都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258430.xlsx,30KB
医科診療行為（患者数）,クロス表,【検査】都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258432.xlsx,36KB
医科診療行為（患者数）,クロス表,【検査】血液学的検査判断料　都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258433.xlsx,36KB
医科診療行為（患者数）,クロス表,【検査】血液採取（静脈）都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258434.xlsx,24KB
医科診療行為（患者数）,クロス表,【検査】生化学的検査（１）判断料　都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258436.xlsx,36KB
医科診療行為（患者数）,クロス表,【手術】都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258437.xlsx,31KB
医科診療行為（患者数）,クロス表,【オンライン診療】都道府県性年齢別患者数,https://www.mhlw.go.jp/content/12400000/001258438.xlsx,59KB
歯科診療行為（算定回数）,A基本診療料,初再診料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258439.xlsx,38KB
歯科診療行為（算定回数）,A基本診療料,初再診料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258440.xlsx,42KB
歯科診療行為（算定回数）,A基本診療料,初再診料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258441.xlsx,26KB
歯科診療行為（算定回数）,A基本診療料,初再診料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258442.xlsx,163KB
歯科診療行為（算定回数）,A基本診療料,短期滞在手術等基本料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258443.xlsx,17KB
歯科診療行為（算定回数）,A基本診療料,短期滞在手術等基本料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258444.xlsx,14KB
歯科診療行為（算定回数）,A基本診療料,短期滞在手術等基本料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258445.xlsx,13KB
歯科診療行為（算定回数）,A基本診療料,短期滞在手術等基本料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258446.xlsx,18KB
歯科診療行為（算定回数）,A基本診療料,特定入院料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258447.xlsx,26KB
歯科診療行為（算定回数）,A基本診療料,特定入院料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258448.xlsx,28KB
歯科診療行為（算定回数）,A基本診療料,特定入院料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258449.xlsx,19KB
歯科診療行為（算定回数）,A基本診療料,特定入院料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258450.xlsx,93KB
歯科診療行為（算定回数）,A基本診療料,入院基本料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258451.xlsx,28KB
歯科診療行為（算定回数）,A基本診療料,入院基本料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258452.xlsx,30KB
歯科診療行為（算定回数）,A基本診療料,入院基本料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258453.xlsx,20KB
歯科診療行為（算定回数）,A基本診療料,入院基本料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258454.xlsx,99KB
歯科診療行為（算定回数）,A基本診療料,入院基本料等加算_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258455.xlsx,51KB
歯科診療行為（算定回数）,A基本診療料,入院基本料等加算_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258456.xlsx,56KB
歯科診療行為（算定回数）,A基本診療料,入院基本料等加算_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258457.xlsx,31KB
歯科診療行為（算定回数）,A基本診療料,入院基本料等加算_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001260106.xlsx,218KB
歯科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258459.xlsx,26KB
歯科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258460.xlsx,25KB
歯科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258461.xlsx,16KB
歯科診療行為（算定回数）,A基本診療料,看護職員処遇改善評価料_二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258462.xlsx,87KB
歯科診療行為（算定回数）,B医学管理等,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258464.xlsx,49KB
歯科診療行為（算定回数）,B医学管理等,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258465.xlsx,55KB
歯科診療行為（算定回数）,B医学管理等,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258466.xlsx,31KB
歯科診療行為（算定回数）,B医学管理等,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258467.xlsx,230KB
歯科診療行為（算定回数）,C在宅医療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258468.xlsx,32KB
歯科診療行為（算定回数）,C在宅医療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258469.xlsx,36KB
歯科診療行為（算定回数）,C在宅医療,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258470.xlsx,21KB
歯科診療行為（算定回数）,C在宅医療,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258471.xlsx,135KB
歯科診療行為（算定回数）,D検査,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258472.xlsx,290KB
歯科診療行為（算定回数）,D検査,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258473.xlsx,332KB
歯科診療行為（算定回数）,D検査,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258474.xlsx,146KB
歯科診療行為（算定回数）,D検査,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258478.xlsx,1.6MB
歯科診療行為（算定回数）,E画像診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258479.xlsx,77KB
歯科診療行為（算定回数）,E画像診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258480.xlsx,88KB
歯科診療行為（算定回数）,E画像診断,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258481.xlsx,44KB
歯科診療行為（算定回数）,E画像診断,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258482.xlsx,389KB
歯科診療行為（算定回数）,F投薬,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258483.xlsx,24KB
歯科診療行為（算定回数）,F投薬,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258484.xlsx,26KB
歯科診療行為（算定回数）,F投薬,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258485.xlsx,19KB
歯科診療行為（算定回数）,F投薬,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258486.xlsx,80KB
歯科診療行為（算定回数）,G注射,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258487.xlsx,26KB
歯科診療行為（算定回数）,G注射,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258488.xlsx,28KB
歯科診療行為（算定回数）,G注射,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258489.xlsx,20KB
歯科診療行為（算定回数）,G注射,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258490.xlsx,87KB
歯科診療行為（算定回数）,Hリハビリテーション,性年齢別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258491.xlsx,34KB
歯科診療行為（算定回数）,Hリハビリテーション,都道府県別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258492.xlsx,37KB
歯科診療行為（算定回数）,Hリハビリテーション,診療月別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258493.xlsx,28KB
歯科診療行為（算定回数）,Hリハビリテーション,二次医療圏別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/001258494.xlsx,100KB
歯科診療行為（算定回数）,I処置,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258495.xlsx,77KB
歯科診療行為（算定回数）,I処置,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258496.xlsx,89KB
歯科診療行為（算定回数）,I処置,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258497.xlsx,44KB
歯科診療行為（算定回数）,I処置,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258498.xlsx,415KB
歯科診療行為（算定回数）,J手術,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001260107.xlsx,149KB
歯科診療行為（算定回数）,J手術,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001260108.xlsx,172KB
歯科診療行為（算定回数）,J手術,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001260109.xlsx,82KB
歯科診療行為（算定回数）,J手術,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001260110.xlsx,797KB
歯科診療行為（算定回数）,J輸血料,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001260112.xlsx,24KB
歯科診療行為（算定回数）,J輸血料,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001260113.xlsx,26KB
歯科診療行為（算定回数）,J輸血料,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001260114.xlsx,19KB
歯科診療行為（算定回数）,J輸血料,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001260115.xlsx,79KB
歯科診療行為（算定回数）,K麻酔,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258507.xlsx,41KB
歯科診療行為（算定回数）,K麻酔,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258508.xlsx,45KB
歯科診療行為（算定回数）,K麻酔,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258509.xlsx,28KB
歯科診療行為（算定回数）,K麻酔,二次医療圏別算定回数,https://www.mhlw.go.jp/content/12400000/001258510.xlsx,172KB
歯科診療行為（算定回数）,L放射線治療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/001258511.xlsx,24KB
歯科診療行為（算定回数）,L放射線治療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/001258512.xlsx,26KB
歯科診療行為（算定回数）,L放射線治療,診療月別算定回数,https://www.mhlw.go.jp/content/12400000/001258513.xlsx,20KB
