category1,category2,title,url,size
処方薬（内服／外用／注射）,内服,外来（院外）_都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177288.xlsx,
処方薬（内服／外用／注射）,内服,外来（院内）_性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177289.xlsx,
処方薬（内服／外用／注射）,内服,外来（院内）_都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177290.xlsx,
処方薬（内服／外用／注射）,内服,入院_性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177291.xlsx,
処方薬（内服／外用／注射）,内服,入院_都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177292.xlsx,
処方薬（内服／外用／注射）,外用,性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177293.xlsx,
処方薬（内服／外用／注射）,外用,都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177294.xlsx,
処方薬（内服／外用／注射）,注射,性年齢別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177296.xlsx,
処方薬（内服／外用／注射）,注射,都道府県別薬効分類別数量,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177297.xlsx,
特定健診,,BMI　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177302.xlsx,
特定健診,,腹囲　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178624.xlsx,
特定健診,,空腹時血糖　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178625.xlsx,
特定健診,,HbA1C　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177305.xlsx,
特定健診,,収縮期血圧　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178628.xlsx,
特定健診,,拡張期血圧　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178629.xlsx,
特定健診,,中性脂肪　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178640.xlsx,
特定健診,,HDLコレステロール　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178641.xlsx,
特定健診,,LDLコレステロール　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178642.xlsx,
特定健診,,GOT（AST）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178643.xlsx,
特定健診,,GPT（ALT）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178644.xlsx,
特定健診,,γ-GT（γ-GTP）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178658.xlsx,
特定健診,,ヘモグロビン　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178652.xlsx,
特定健診,,眼底検査（キースワグナー分類）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178647.xlsx,
特定健診,,眼底検査（シェイエ分類：H）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178648.xlsx,
特定健診,,眼底検査（シェイエ分類：S）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178649.xlsx,
特定健診,,眼底検査（SCOTT分類)　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178650.xlsx,
特定健診,,各項目の平均値　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000178651.xlsx,
特定健診,,ヘモグロビン　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532592.xlsx,
特定健診,,眼底検査（キースワグナー分類）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532593.xlsx,
特定健診,,眼底検査（シェイエ分類：H）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532594.xlsx,
特定健診,,眼底検査（シェイエ分類：S）　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532596.xlsx,
特定健診,,眼底検査（SCOTT分類)　都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532597.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177326.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177327.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目３）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177328.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目４）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177329.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目５）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177330.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目６）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177331.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目７）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177332.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目８）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177333.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目９）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177334.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１０）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177335.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１１）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177336.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１２）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177338.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１３）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177339.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１４）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177340.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１５）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177341.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１６）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177342.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１７）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177343.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１８）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177344.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１９）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177345.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２０）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177346.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２１）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177347.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２２）,https://www.mhlw.go.jp/file/06-Seisakujouhou-12400000-Hokenkyoku/0000177348.xlsx,
