category1,category2,title,url,size
医科診療行為,K輸血料,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347729.xlsx,
医科診療行為,K輸血料,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347730.xlsx,
医科診療行為,L麻酔,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347731.xlsx,
医科診療行為,L麻酔,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347732.xlsx,
医科診療行為,M放射線治療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347733.xlsx,
医科診療行為,M放射線治療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347734.xlsx,
医科診療行為,N病理診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347735.xlsx,
医科診療行為,N病理診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347736.xlsx,
医科診療行為,クロス表,【外来診療料】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347737.xlsx,
医科診療行為,クロス表,【検査】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347738.xlsx,
医科診療行為,クロス表,【再診】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347739.xlsx,
医科診療行為,クロス表,【手術】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347740.xlsx,
医科診療行為,クロス表,【初診】都道府県性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347741.xlsx,
歯科診療行為,A基本診療料,初再診料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347742.xlsx,
歯科診療行為,A基本診療料,初再診料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347743.xlsx,
歯科診療行為,A基本診療料,短期滞在手術等基本料_性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347744.xlsx,
歯科診療行為,A基本診療料,短期滞在手術等基本料_都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347745.xlsx,
歯科診療行為,B医学管理等,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347750.xlsx,
歯科診療行為,B医学管理等,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347751.xlsx,
歯科診療行為,C在宅医療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347752.xlsx,
歯科診療行為,C在宅医療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347753.xlsx,
歯科診療行為,D検査,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347754.xlsx,
歯科診療行為,D検査,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347755.xlsx,
歯科診療行為,E画像診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347756.xlsx,
歯科診療行為,E画像診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347757.xlsx,
歯科診療行為,F投薬,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347758.xlsx,
歯科診療行為,F投薬,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347759.xlsx,
歯科診療行為,G注射,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347760.xlsx,
歯科診療行為,G注射,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347761.xlsx,
歯科診療行為,Hリハビリテーション,性年齢別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/000347762.xlsx,
歯科診療行為,Hリハビリテーション,都道府県別算定回数／単位数,https://www.mhlw.go.jp/content/12400000/000347763.xlsx,
歯科診療行為,I処置,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347764.xlsx,
歯科診療行為,I処置,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347765.xlsx,
歯科診療行為,J手術,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347766.xlsx,
歯科診療行為,J手術,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347767.xlsx,
歯科診療行為,J輸血料,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347769.xlsx,
歯科診療行為,J輸血料,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347771.xlsx,
歯科診療行為,K麻酔,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347774.xlsx,
歯科診療行為,K麻酔,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347775.xlsx,
歯科診療行為,L放射線治療,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347776.xlsx,
歯科診療行為,L放射線治療,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347777.xlsx,
歯科診療行為,M歯冠修復及び欠損補綴,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347778.xlsx,
歯科診療行為,M歯冠修復及び欠損補綴,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347779.xlsx,
歯科診療行為,N歯科矯正,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347780.xlsx,
歯科診療行為,N歯科矯正,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347781.xlsx,
歯科診療行為,O病理診断,性年齢別算定回数,https://www.mhlw.go.jp/content/12400000/000347782.xlsx,
歯科診療行為,O病理診断,都道府県別算定回数,https://www.mhlw.go.jp/content/12400000/000347783.xlsx,
歯科傷病,,性年齢別　傷病件数,https://www.mhlw.go.jp/content/12400000/000347784.xlsx,
歯科傷病,,都道府県別　傷病件数,https://www.mhlw.go.jp/content/12400000/000347785.xlsx,
処方薬（内服／外用／注射）,内服,外来（院外）_性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347790.xlsx,
処方薬（内服／外用／注射）,内服,外来（院外）_都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347791.xlsx,
処方薬（内服／外用／注射）,内服,外来（院内）_性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347792.xlsx,
処方薬（内服／外用／注射）,内服,外来（院内）_都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347793.xlsx,
処方薬（内服／外用／注射）,内服,入院_性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347794.xlsx,
処方薬（内服／外用／注射）,内服,入院_都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347795.xlsx,
処方薬（内服／外用／注射）,外用,性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347796.xlsx,
処方薬（内服／外用／注射）,外用,都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347797.xlsx,
処方薬（内服／外用／注射）,注射,性年齢別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347798.xlsx,
処方薬（内服／外用／注射）,注射,都道府県別薬効分類別数量,https://www.mhlw.go.jp/content/12400000/000347799.xlsx,
処方薬（内服／外用／注射）,特定保険医療材料,性年齢別数量,https://www.mhlw.go.jp/content/12400000/000560080.xlsx,
処方薬（内服／外用／注射）,特定保険医療材料,都道府県別数量,https://www.mhlw.go.jp/content/12400000/000347801.xlsx,
特定健診,,BMI 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347802.xlsx,
特定健診,,GOT（AST） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347803.xlsx,
特定健診,,GPT（ALT） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347804.xlsx,
特定健診,,HbA1c 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347805.xlsx,
特定健診,,HDLコレステロール 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347806.xlsx,
特定健診,,LDLコレステロール 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347807.xlsx,
特定健診,,γ-GT（γ-GTP） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347808.xlsx,
特定健診,,ヘモグロビン 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347809.xlsx,
特定健診,,各項目の平均値 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347810.xlsx,
特定健診,,拡張期血圧 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347811.xlsx,
特定健診,,眼底検査（SCOTT分類) 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347812.xlsx,
特定健診,,眼底検査（キースワグナー分類） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347813.xlsx,
特定健診,,眼底検査（シェイエ分類：H） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347814.xlsx,
特定健診,,眼底検査（シェイエ分類：S） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347815.xlsx,
特定健診,,空腹時血糖 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347816.xlsx,
特定健診,,収縮期血圧 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347817.xlsx,
特定健診,,中性脂肪 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347818.xlsx,
特定健診,,尿蛋白 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347819.xlsx,
特定健診,,尿糖 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347820.xlsx,
特定健診,,腹囲 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000347821.xlsx,
特定健診,,ヘモグロビン 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532610.xlsx,
特定健診,,眼底検査（SCOTT分類) 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532611.xlsx,
特定健診,,眼底検査（キースワグナー分類） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532612.xlsx,
特定健診,,眼底検査（シェイエ分類：H） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532613.xlsx,
特定健診,,眼底検査（シェイエ分類：S） 都道府県別性年齢階級別分布,https://www.mhlw.go.jp/content/12400000/000532614.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１）,https://www.mhlw.go.jp/content/12400000/000347822.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２）,https://www.mhlw.go.jp/content/12400000/000347823.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目３）,https://www.mhlw.go.jp/content/12400000/000347824.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目４）,https://www.mhlw.go.jp/content/12400000/000347825.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目５）,https://www.mhlw.go.jp/content/12400000/000347826.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目６）,https://www.mhlw.go.jp/content/12400000/000347827.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目７）,https://www.mhlw.go.jp/content/12400000/000347828.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目８）,https://www.mhlw.go.jp/content/12400000/000347829.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目９）,https://www.mhlw.go.jp/content/12400000/000347830.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１０）,https://www.mhlw.go.jp/content/12400000/000347831.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１１）,https://www.mhlw.go.jp/content/12400000/000347832.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１２）,https://www.mhlw.go.jp/content/12400000/000347833.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１３）,https://www.mhlw.go.jp/content/12400000/000347834.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１４）,https://www.mhlw.go.jp/content/12400000/000347835.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１５）,https://www.mhlw.go.jp/content/12400000/000347836.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１６）,https://www.mhlw.go.jp/content/12400000/000347837.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１７）,https://www.mhlw.go.jp/content/12400000/000347838.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１８）,https://www.mhlw.go.jp/content/12400000/000347839.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目１９）,https://www.mhlw.go.jp/content/12400000/000347840.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２０）,https://www.mhlw.go.jp/content/12400000/000347841.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２１）,https://www.mhlw.go.jp/content/12400000/000347842.xlsx,
特定健診（質問票）,,標準的な質問票（質問項目２２）,https://www.mhlw.go.jp/content/12400000/000347843.xlsx,
